Category,Data_Alpha_Carotene,Data_Beta_Carotene,Data_Beta_Cryptoxanthin,Data_Carbohydrate,Data_Cholesterol,Data_Choline,Data_Fiber,Data_Lutein_and_Zeaxanthin,Data_Lycopene,Data_Niacin,Data_Protein,Data_Retinol,Data_Riboflavin,Data_Selenium,Data_Sugar_Total,Data_Thiamin,Data_Water,Data_Fat_Monosaturated_Fat,Data_Fat_Polysaturated_Fat,Data_Fat_Saturated_Fat,Data_Fat_Total_Lipid,Data_Major_Minerals_Calcium,Data_Major_Minerals_Copper,Data_Major_Minerals_Iron,Data_Major_Minerals_Magnesium,Data_Major_Minerals_Phosphorus,Data_Major_Minerals_Potassium,Data_Major_Minerals_Sodium,Data_Major_Minerals_Zinc,Data_Vitamins_Vitamin_A___RAE,Data_Vitamins_Vitamin_B12,Data_Vitamins_Vitamin_B6,Data_Vitamins_Vitamin_C,Data_Vitamins_Vitamin_E,Data_Vitamins_Vitamin_K
Fruit salad,6.583333333333333,83.91666666666667,17.416666666666668,15.526666666666666,4.833333333333333,10.683333333333332,2.025,37.0,76.33333333333333,0.3680833333333333,1.8283333333333331,8.916666666666666,0.0556666666666666,0.9333333333333336,10.493333333333334,0.0634166666666666,71.39583333333333,1.9885833333333331,6.187833333333334,1.97525,10.599166666666669,20.75,0.1695833333333333,0.4066666666666667,21.75,40.75,194.5,49.833333333333336,0.3158333333333333,16.75,0.015,0.1536666666666666,16.383333333333333,0.4091666666666667,13.233333333333334
Fruit smoothie,4.125,15.125,3.5,11.47875,2.0,13.975,1.25,23.25,0.0,0.356375,2.96,12.625,0.113,1.8875,7.67875,0.047125,84.08875,0.15425,0.132,0.306375,0.72875,68.125,0.038625,0.2925,17.0,67.375,176.625,21.25,0.35125,14.125,0.19875,0.101,12.3,0.25,3.5
Fruit smoothie juice drink,7.0,11.5,6.0,13.725,0.5,5.1,1.05,20.0,0.0,0.298,0.745,0.5,0.035,0.35,10.175,0.0275,84.96000000000001,0.0345,0.047,0.0155,0.145,25.0,0.043,0.22,12.0,15.5,160.0,8.0,0.095,2.0,0.0,0.112,16.150000000000002,0.105,0.5
Fruit snacks candy,0.0,1.0,3.0,87.97,0.0,0.3,0.0,3.0,0.0,0.008,0.08,0.0,0.008,1.1,68.18,0.025,11.84,0.0,0.0,0.0,0.0,0.0,0.015,0.0,1.0,3.0,8.0,23.0,0.19,0.0,0.0,0.001,136.4,0.0,0.0
Fry sauce,0.0,84.0,3.0,7.28,32.0,28.8,0.1,49.0,3016.0,0.358,0.98,11.0,0.056,1.9,5.74,0.01,33.36,12.636,33.528,8.781,56.16,10.0,0.036,0.24,4.0,22.0,85.0,481.0,0.16,18.0,0.09,0.046,1.0,2.82,123.0
Fudge,0.0,8.545454545454545,0.0909090909090909,72.15818181818182,10.454545454545457,16.263636363636365,1.554545454545455,2.1818181818181817,0.0,0.9916363636363636,4.401818181818182,30.90909090909091,0.1011818181818181,2.8181818181818183,66.93181818181819,0.0604545454545454,7.20090909090909,4.406,3.897363636363637,5.627727272727273,15.255454545454546,59.54545454545455,0.2783636363636363,1.0145454545454546,38.72727272727273,96.27272727272728,167.9090909090909,103.1818181818182,0.9645454545454544,31.63636363636364,0.1154545454545454,0.0715454545454545,0.0727272727272727,0.8254545454545454,1.3818181818181818
Fudgesicle,0.0,0.0,0.0,26.55,1.5,9.95,1.25,1.5,0.0,0.1485,3.115,0.0,0.1965,1.5,11.285,0.0595,66.305,0.6165,0.1435,1.84,2.77,196.5,0.092,1.3450000000000002,23.0,136.0,215.0,100.0,0.47,0.0,0.06,0.049,0.0,0.255,0.1
Fufu,0.0,27.0,10.0,33.59,2.0,21.6,3.1,0.0,0.0,0.719,1.5,11.0,0.037,0.7,1.09,0.085,60.65,1.05,0.902,0.835,2.98,31.0,0.142,0.43,28.0,58.0,449.0,144.0,0.3,14.0,0.0,0.191,11.1,1.66,4.0
Fun Fruits Creme Supremes,0.0,13.0,0.0,69.33,13.0,23.3,0.1,16.0,0.0,0.5,3.68,6.0,0.182,2.9,55.26,0.071,4.68,6.203,0.838,12.291,21.04,136.0,0.102,0.53,15.0,121.0,289.0,176.0,0.53,8.0,0.35,0.149,45.9,0.81,12.6
Funnel cake with sugar,0.0,3.0,1.0,43.14,58.0,47.7,1.0,76.0,0.0,1.956,7.7,63.0,0.314,17.6,15.9,0.247,31.24,6.356,5.886,3.097,16.23,138.0,0.062,1.98,18.0,151.0,165.0,280.0,0.72,63.0,0.41,0.074,0.0,1.74,15.8
Funnel cake with sugar and fruit,0.0,5.0,1.0,54.92,43.0,38.4,0.9,59.0,0.0,1.491,5.72,46.0,0.239,13.2,21.28,0.185,22.53,6.138,5.781,2.753,15.45,103.0,0.057,1.56,15.0,112.0,139.0,213.0,0.55,47.0,0.3,0.058,4.8,1.72,16.0
Fuzzy Navel,6.0,6.0,20.0,19.3,0.0,4.6,0.2,20.0,0.0,0.208,0.5,0.0,0.029,0.2,16.98,0.034,71.88,0.02,0.066,0.014,0.17,42.0,0.052,0.11,8.0,20.0,132.0,3.0,0.06,1.0,0.0,0.056,24.9,0.15,0.0
Garbanzo bean or chickpea soup,82.0,211.0,0.0,10.02,5.0,20.4,2.7,42.0,0.0,0.558,4.66,0.0,0.064,2.6,2.19,0.057,82.77,0.466,0.471,0.283,1.5,20.0,0.102,0.96,15.0,65.0,122.0,255.0,0.65,21.0,0.04,0.054,1.2,0.19,8.7
Garlic,0.0,4.5,0.0,32.96,0.0,23.15,2.1,15.0,0.0,0.6805,6.34,0.0,0.107,14.15,0.995,0.1895,58.405,0.011,0.2485,0.0885,0.5,180.5,0.298,1.6949999999999998,25.0,152.5,400.0,132.5,1.1549999999999998,0.0,0.0,1.2005,28.0,0.08,1.7
Garlic bread,0.0,0.0,0.0,39.75285714285714,3.571428571428572,8.742857142857144,2.3714285714285714,23.714285714285715,0.0,3.924142857142858,9.19285714285714,23.142857142857142,0.1931428571428571,17.17142857142857,3.575714285714286,0.4165714285714285,32.44714285714286,4.673,5.186,5.635,16.834285714285716,63.285714285714285,0.104,2.897142857142857,23.285714285714285,111.14285714285714,104.0,599.1428571428571,1.02,23.142857142857142,0.1557142857142857,0.083,0.2,1.1428571428571428,27.97142857142857
Garlic egg soup,0.0,1.0,2.0,5.52,71.0,45.8,0.2,97.0,0.0,0.691,3.85,30.0,0.157,8.4,0.99,0.066,84.53,2.654,0.824,1.03,4.9,35.0,0.039,0.74,6.0,52.0,53.0,404.0,0.39,30.0,0.16,0.039,0.0,0.62,1.6
Garlic sauce,0.0,143.0,0.0,3.36,194.0,19.2,0.2,2.0,0.0,0.108,1.4,604.0,0.042,2.3,0.15,0.024,20.41,18.92,2.764,46.24,73.05,40.0,0.03,0.19,4.0,37.0,62.0,580.0,0.2,616.0,0.15,0.126,3.1,2.1,6.5
Gazpacho,90.0,471.0,3.0,4.13,0.0,6.4,1.1,195.0,2768.0,0.515,0.83,0.0,0.023,0.2,2.49,0.037,91.33,0.952,0.975,0.332,2.38,14.0,0.074,0.38,11.0,23.0,208.0,256.0,0.18,43.0,0.0,0.094,19.5,0.66,36.1
Gefilte fish,0.0,1.0,0.0,1.03,64.0,72.1,0.1,17.0,0.0,1.93,17.52,25.0,0.097,12.9,0.27,0.085,75.68,1.344,1.165,0.707,3.8,42.0,0.059,0.63,26.0,228.0,235.0,275.0,0.9,25.0,1.19,0.157,1.4,0.29,0.2
Gelatin dessert,0.0,6.333333333333333,2.333333333333333,7.756666666666667,0.0,0.3666666666666667,0.0666666666666666,3.6666666666666665,0.0,0.0183333333333333,0.94,0.0,0.0026666666666666,0.4000000000000001,4.873333333333334,0.0006666666666666,91.09,0.0003333333333333,0.001,0.0003333333333333,0.0033333333333333,3.0,0.016,0.0266666666666666,1.3333333333333333,49.66666666666666,5.666666666666667,54.66666666666666,0.0066666666666666,0.6666666666666666,0.0,0.0026666666666666,0.0999999999999999,0.02,0.1333333333333333
Gelatin dessert with fruit,0.0,19.0,7.0,13.34,0.0,1.0,0.2,11.0,0.0,0.055,1.1,0.0,0.007,1.0,12.59,0.002,85.35,0.001,0.003,0.001,0.01,3.0,0.031,0.05,2.0,20.0,15.0,64.0,0.02,2.0,0.0,0.008,0.3,0.06,0.4
Gelatin salad with vegetables,145.0,312.0,0.0,14.02,0.0,4.0,0.7,96.0,0.0,0.128,1.47,0.0,0.023,1.0,11.93,0.011,84.22,0.002,0.011,0.005,0.02,6.0,0.033,0.14,4.0,26.0,26.0,69.0,0.08,32.0,0.0,0.011,0.5,0.06,3.5
Gelatin shot,0.0,0.0,0.0,2.8,0.0,0.1,0.0,0.0,0.0,0.005,0.24,0.0,0.003,0.2,2.66,0.002,83.85,0.0,0.0,0.0,0.0,2.0,0.017,0.02,1.0,6.0,1.0,17.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
Gelato,0.5,31.5,0.5,21.035,76.0,30.35,0.45,18.0,0.0,0.132,4.109999999999999,188.5,0.167,2.8,19.0,0.0355,57.36,4.627,0.669,10.353000000000002,16.59,129.5,0.0915,0.68,21.5,110.0,197.5,59.0,0.5549999999999999,191.5,0.285,0.039,0.25,0.485,1.4
General Tso chicken,2.0,37.0,9.0,23.99,53.0,41.5,0.9,99.0,20.0,2.853,12.9,7.0,0.118,14.4,11.6,0.027,45.15,3.879,7.501,2.76,16.36,12.0,0.046,1.16,18.0,127.0,201.0,435.0,1.3,11.0,0.22,0.202,1.6,1.21,38.2
Gerber Finger Foods,0.0,0.0,0.0,76.68,0.0,22.9,2.3,11.0,0.0,11.25,6.4,0.0,1.6,37.5,28.0,1.4,3.7,3.13,3.638,1.646,9.9,400.0,0.22,22.5,27.0,709.0,114.0,0.0,4.0,0.0,0.0,0.05,10.0,3.9,15.0
Gerber Graduates Finger Snacks Cereal,0.0,0.0,0.0,76.68,0.0,22.9,2.3,11.0,0.0,11.25,6.4,0.0,1.6,37.5,28.0,1.4,3.7,3.13,3.638,1.646,9.9,400.0,0.22,22.5,27.0,709.0,114.0,0.0,4.0,0.0,0.0,0.05,10.0,3.9,15.0
Ghee,0.0,193.0,0.0,0.0,256.0,22.3,0.0,0.0,0.0,0.003,0.28,824.0,0.005,0.0,0.0,0.001,0.24,28.732,3.694,61.924,99.48,4.0,0.001,0.0,0.0,3.0,5.0,2.0,0.01,840.0,0.01,0.001,0.0,2.8,8.6
Gimlet,0.0,7.0,0.0,5.08,0.0,1.2,0.1,0.0,0.0,0.043,0.1,0.0,0.007,0.0,3.52,0.01,70.15,0.002,0.005,0.002,0.03,3.0,0.022,0.05,2.0,6.0,29.0,1.0,0.05,0.0,0.0,0.01,7.0,0.05,0.1
Gin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.004,0.0,0.0,0.006,66.6,0.0,0.0,0.0,0.0,0.0,0.021,0.04,0.0,4.0,2.0,1.0,0.04,0.0,0.0,0.001,0.0,0.0,0.0
Gin Rickey,0.0,1.0,0.0,0.47,0.0,0.4,0.0,0.0,0.0,0.015,0.02,0.0,0.001,0.0,0.1,0.004,90.96,0.002,0.004,0.002,0.02,4.0,0.011,0.03,1.0,2.0,7.0,16.0,0.08,0.0,0.0,0.002,0.4,0.01,0.0
Gin and Tonic,0.0,0.0,0.0,6.57,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.001,0.0,6.57,0.002,84.89,0.0,0.0,0.0,0.0,1.0,0.01,0.02,0.0,1.0,1.0,9.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0
Gin fizz,0.0,0.0,3.0,2.22,0.0,0.4,0.0,1.0,0.0,0.016,0.03,0.0,0.003,0.0,1.95,0.003,89.36,0.0,0.001,0.002,0.01,4.0,0.011,0.02,1.0,2.0,9.0,16.0,0.09,0.0,0.0,0.003,1.0,0.02,0.0
Ginger root,0.0,0.0,0.0,4.83,0.0,10.5,2.6,0.0,0.0,0.022,0.33,0.0,0.015,0.4,0.0,0.02,92.3,0.02,0.034,0.037,0.1,74.0,0.018,0.28,4.0,2.0,36.0,906.0,0.04,0.0,0.0,0.037,0.0,0.18,2.2
Gizzard,0.0,0.0,0.0,0.0,367.0,103.5,0.0,0.0,0.0,3.094,30.14,0.0,0.208,40.8,0.0,0.026,67.37,0.524,0.35,0.664,2.66,17.0,0.16,3.16,3.0,187.0,178.0,378.0,4.38,0.0,1.03,0.07,0.0,0.2,0.0
Glug,0.0,1.0,0.0,6.24,0.0,5.6,0.1,6.0,0.0,0.224,0.1,0.0,0.031,0.2,4.15,0.006,83.19,0.012,0.001,0.098,0.14,9.0,0.016,0.47,12.0,23.0,125.0,4.0,0.15,0.0,0.0,0.056,0.0,0.0,0.4
Gnocchi,0.0,37.5,2.0,13.175,40.0,22.95,0.6,39.5,0.0,0.8049999999999999,5.425000000000001,90.5,0.131,9.75,0.5549999999999999,0.09,71.145,3.0145,1.2365,4.076499999999999,9.015,96.0,0.0549999999999999,0.745,11.0,93.5,108.5,276.5,0.625,93.5,0.185,0.0685,0.95,0.52,4.15
Goat,0.0,0.0,0.0,0.0,73.66666666666667,104.96666666666664,0.0,0.0,0.0,3.8966666666666665,26.73333333333333,0.0,0.6016666666666667,11.633333333333333,0.0,0.0886666666666666,67.29,1.4603333333333337,0.5273333333333333,0.9986666666666668,3.5066666666666664,17.0,0.2986666666666666,3.68,0.0,198.0,399.6666666666667,405.6666666666667,5.2,0.0,1.1733333333333331,0.0,0.0,0.38,2.1333333333333333
Goat head,0.0,23.0,0.0,0.48,1064.0,231.3,0.0,0.0,0.0,3.809,21.82,0.0,0.476,15.0,0.0,0.082,69.82,1.519,0.687,1.401,5.46,15.0,0.277,3.23,4.0,243.0,349.0,415.0,3.86,2.0,4.1,0.047,3.4,0.77,0.8
Goat ribs,0.0,0.0,0.0,0.0,74.0,105.5,0.0,0.0,0.0,3.917,26.87,0.0,0.605,11.7,0.0,0.089,67.64,1.349,0.228,0.922,3.0,17.0,0.3,3.7,0.0,199.0,402.0,408.0,5.23,0.0,1.18,0.0,0.0,0.34,1.2
Goat's milk,0.0,7.0,0.0,4.45,11.0,16.0,0.0,0.0,0.0,0.277,3.56,56.0,0.138,1.4,4.45,0.048,87.03,1.109,0.149,2.667,4.14,134.0,0.046,0.05,14.0,111.0,204.0,50.0,0.3,57.0,0.07,0.046,1.3,0.07,0.3
Golden Cadillac,0.0,24.0,0.0,21.76,44.0,8.4,0.0,0.0,0.0,0.062,2.14,115.0,0.076,1.4,21.2,0.011,48.76,3.364,0.574,7.38,12.7,31.0,0.043,0.1,3.0,48.0,50.0,65.0,0.17,116.0,0.08,0.016,0.3,0.26,1.1
Goose,0.0,0.0,0.0,0.0,91.0,66.2,0.0,0.0,0.0,4.151,25.06,21.0,0.322,21.7,0.0,0.077,51.73,10.207,2.509,6.841,21.83,13.0,0.263,2.82,22.0,269.0,328.0,232.0,2.61,21.0,0.41,0.368,0.0,1.73,5.1
Goose egg,0.0,23.0,11.0,1.27,798.0,196.9,0.0,412.0,0.0,0.16,12.94,196.0,0.339,34.4,0.88,0.11,66.38,7.45,3.3,4.97,18.07,57.0,0.058,3.4,15.0,194.0,197.0,258.0,1.24,198.0,3.81,0.246,0.0,1.87,5.6
Gordita,5.666666666666667,97.0,9.5,22.936666666666667,21.0,19.683333333333334,2.766666666666667,41.16666666666666,1345.3333333333333,2.402833333333333,8.518333333333333,24.33333333333333,0.1575,12.15,2.148333333333333,0.1638333333333333,55.19,3.7425,2.919,3.5756666666666668,11.485,105.5,0.0958333333333333,1.6766666666666667,28.83333333333333,173.33333333333334,206.66666666666663,475.8333333333333,1.1316666666666666,33.0,0.235,0.1383333333333333,1.8333333333333333,0.985,9.416666666666666
Gordita/sope shell,0.0,1.0,1.0,36.65,0.0,4.1,2.7,3.0,0.0,2.484,4.18,0.0,0.196,6.9,0.66,0.3,41.12,6.502,6.087,2.798,16.19,111.0,0.099,2.46,39.0,120.0,112.0,330.0,0.77,0.0,0.0,0.171,0.0,1.49,14.0
Goulash,2.0,120.0,18.0,8.7,54.0,61.2,0.9,66.0,2100.0,3.09,15.31,24.0,0.124,19.6,1.6,0.106,67.31,2.587,0.439,3.419,7.4,14.0,0.087,1.73,18.0,116.0,209.0,262.0,2.56,35.0,0.79,0.237,2.1,0.62,1.7
Graham crackers,0.0,0.75,0.0,73.625,0.25,11.15,3.2,49.0,0.0,3.16175,5.225,0.5,0.2365,13.525,31.0775,0.31225,3.9,3.841,5.3015,5.452999999999999,15.5275,144.75,0.16875,2.77,31.5,127.5,174.75,449.5,0.6799999999999999,0.5,0.025,0.099,0.025,1.24,7.050000000000001
Graham crackers (Teddy Grahams),0.0,1.0,0.0,77.66,0.0,5.9,3.4,77.0,0.0,4.439,6.69,0.0,0.317,6.3,24.85,0.265,3.39,2.509,5.388,1.633,10.6,77.0,0.17,3.78,40.0,185.0,170.0,516.0,0.96,0.0,0.0,0.156,0.0,1.51,14.3
Granola,0.0,11.0,0.0,53.88,0.0,49.2,8.9,137.0,0.0,2.739,13.67,0.0,0.354,25.4,19.8,0.548,5.84,10.951,7.809,3.957,24.31,76.0,0.647,3.95,168.0,431.0,539.0,26.0,4.17,1.0,0.0,0.37,1.2,11.1,5.3
Grape juice,0.3333333333333333,18.666666666666668,0.0,14.973333333333334,0.0,4.3,0.1333333333333333,65.66666666666667,0.0,0.1553333333333333,0.2466666666666666,0.0,0.0166666666666666,0.0333333333333333,14.566666666666668,0.0146666666666666,84.47333333333334,0.002,0.0146666666666666,0.0166666666666666,0.0866666666666666,21.666666666666668,0.0213333333333333,0.2666666666666666,10.0,13.0,99.33333333333331,6.666666666666667,0.0633333333333333,1.3333333333333333,0.0,0.0413333333333333,27.933333333333334,0.0,5.9
Grape juice drink,0.0,2.0,0.0,5.17,0.0,1.1,0.1,20.0,0.0,0.047,0.13,0.0,0.005,0.0,4.97,0.006,94.51,0.001,0.008,0.009,0.05,6.0,0.013,0.09,4.0,5.0,36.0,4.0,0.03,0.0,0.0,0.011,8.8,0.0,0.1
Grape leaves stuffed with rice,107.0,2835.0,2.0,13.88,0.0,5.8,3.1,464.0,0.0,0.889,2.28,0.0,0.089,1.7,2.78,0.066,70.85,8.391,1.434,1.676,11.95,89.0,0.12,1.25,26.0,41.0,152.0,166.0,0.34,241.0,0.0,0.126,5.6,2.12,62.4
Grapefruit,1.5,343.0,3.0,9.905,0.0,6.4,1.0,2.5,709.5,0.2264999999999999,0.675,0.0,0.026,0.5,7.82,0.0409999999999999,88.955,0.017,0.03,0.0175,0.12,18.5,0.0495,0.245,9.5,14.0,133.5,1.0,0.08,29.0,0.0,0.0365,26.5,0.11,0.0
Grapefruit juice,2.2,47.2,1.8,8.356,0.4,7.279999999999999,0.18,10.8,59.4,0.2244,0.532,0.0,0.0224,0.08,8.41,0.0486,90.374,0.0754,0.1404,0.0738,0.462,39.4,0.0326,0.108,10.4,15.8,142.2,1.8,0.046,4.4,0.0,0.0262,34.5,0.18,0.0
Grapes,1.0,39.0,0.0,18.1,0.0,5.6,0.9,72.0,0.0,0.188,0.72,0.0,0.07,0.1,15.48,0.069,80.54,0.007,0.048,0.054,0.16,10.0,0.127,0.36,7.0,20.0,191.0,2.0,0.07,3.0,0.0,0.086,3.2,0.19,14.6
Grasshopper,0.0,7.0,0.0,32.07,11.0,6.0,0.0,0.0,0.0,0.085,0.99,29.0,0.063,1.3,29.01,0.011,45.19,1.025,0.263,2.186,3.72,33.0,0.044,0.06,4.0,31.0,51.0,23.0,0.14,30.0,0.06,0.015,0.3,0.08,0.4
Gravy,0.0,5.0,0.0,6.9075,5.375,6.15,0.225,0.75,0.0,0.413875,2.20125,17.0,0.051125,1.1375,1.22125,0.030375,86.28,1.033125,0.329875,1.261375,2.9525,21.5,0.0475,0.345,4.125,32.625,66.5,615.125,0.4625,17.5,0.095,0.0344999999999999,0.0125,0.165,0.8375
Greek Salad,10.0,2778.0,2.0,3.84,7.0,11.0,1.6,1301.0,238.0,0.94,2.62,7.0,0.104,3.2,1.34,0.062,90.14,0.784,0.258,0.852,2.14,67.0,0.072,1.07,14.0,49.0,220.0,243.0,0.43,239.0,0.11,0.092,5.5,0.41,64.9
Green banana,409.0,426.5,0.0,31.335,0.0,13.3,1.65,28.0,0.0,0.627,1.28,0.0,0.071,1.5,17.205,0.055,64.065,0.608,0.598,0.1985,1.7950000000000002,3.0,0.073,0.545,35.5,31.5,478.5,118.0,0.185,52.5,0.0,0.214,15.35,0.17,30.0
Green bean casserole,37.0,203.0,0.0,6.8,1.0,13.3,1.8,343.0,0.0,0.521,1.88,8.0,0.077,1.6,2.55,0.05,87.86,0.47,1.056,0.495,2.16,40.0,0.046,0.64,16.0,42.0,159.0,320.0,0.22,26.0,0.04,0.081,5.8,0.4,30.8
Green beans,96.22727272727272,244.4090909090909,9.5,5.998181818181819,1.318181818181818,14.61818181818182,2.390909090909091,508.04545454545456,0.0,0.4512727272727272,1.487727272727273,7.0,0.0765909090909091,0.5181818181818182,2.3395454545454544,0.0443636363636363,89.23181818181818,0.7684545454545454,0.7962272727272727,0.5949545454545455,2.3027272727272727,38.0,0.0552727272727272,0.9104545454545456,19.13636363636364,30.454545454545453,156.72727272727272,172.45454545454547,0.2240909090909091,32.13636363636363,0.0,0.0902272727272727,6.227272727272728,0.4295454545454545,42.09090909090909
Green beans and potatoes,0.0,28.0,0.0,9.0,5.0,10.0,1.4,50.0,0.0,0.46,2.2,12.0,0.11,0.7,2.35,0.04,86.2,0.539,0.132,1.117,1.9,60.0,0.04,0.5,20.0,61.0,148.0,18.0,0.3,14.0,0.15,0.08,1.1,0.08,1.4
Green peas,17.0,788.3684210526316,0.0,13.110526315789471,1.5789473684210529,27.36315789473684,4.8315789473684205,2073.6315789473683,0.0,1.4357894736842105,4.79421052631579,8.473684210526315,0.0959473684210526,1.5263157894736843,4.372631578947368,0.1983684210526315,78.46736842105264,0.8038947368421053,0.8426842105263157,0.6702105263157895,2.5210526315789474,23.789473684210527,0.1326315789473684,1.3652631578947367,24.210526315789476,81.84210526315789,153.73684210526315,151.10526315789474,0.8836842105263157,74.63157894736842,0.0,0.1199473684210526,16.742105263157892,0.3747368421052631,27.810526315789478
Green pepper,21.0,212.0,7.0,4.99,0.0,5.9,1.8,348.0,0.0,0.49,0.92,0.0,0.029,0.0,2.58,0.055,93.43,0.009,0.067,0.062,0.18,11.0,0.071,0.37,11.0,22.0,188.0,3.0,0.14,18.0,0.0,0.217,73.5,0.4,8.0
Green plantain with cracklings,278.0,290.0,0.0,27.42,27.0,35.4,1.4,19.0,0.0,3.313,10.19,3.0,0.12,14.8,14.81,0.192,38.78,8.909,6.308,4.756,21.04,5.0,0.084,0.74,39.0,131.0,504.0,455.0,0.98,38.0,0.29,0.328,10.9,1.44,37.7
Greens,18.428571428571427,3536.714285714286,17.285714285714285,4.577142857142857,1.1428571428571428,9.671428571428573,2.9,6478.142857142857,0.0,0.6248571428571428,2.454285714285714,5.714285714285714,0.1385714285714285,1.0142857142857142,0.6485714285714286,0.0502857142857142,89.29142857142857,0.5742857142857142,0.7285714285714285,0.4965714285714285,2.117142857142857,179.28571428571428,0.0787142857142857,1.2128571428571429,25.857142857142858,33.857142857142854,221.14285714285717,208.0,0.2685714285714285,302.2857142857143,0.0,0.1139999999999999,29.685714285714283,1.7085714285714284,398.74285714285713
Greens with ham or pork,6.0,2627.0,23.0,4.68,7.0,18.5,3.6,4804.0,0.0,1.539,4.91,2.0,0.208,5.4,0.84,0.114,86.78,0.317,0.407,0.277,1.41,205.0,0.086,1.1,30.0,73.0,303.0,370.0,0.5,222.0,0.05,0.193,40.5,1.46,363.7
Greyhound,2.0,15.0,1.0,5.71,1.0,5.8,0.2,8.0,0.0,0.194,0.41,0.0,0.016,0.1,5.81,0.048,84.89,0.07,0.132,0.062,0.53,12.0,0.029,0.06,7.0,14.0,107.0,1.0,0.04,2.0,0.0,0.0,29.7,0.17,0.0
Grilled cheese sandwich,0.0,78.15384615384616,2.4615384615384617,26.588461538461537,43.53846153846154,20.746153846153845,2.1846153846153844,34.53846153846154,0.0,2.555384615384616,13.068461538461538,171.76923076923077,0.277076923076923,21.66923076923077,4.14,0.1962307692307692,37.70230769230769,5.082153846153846,2.660769230769231,9.570384615384617,19.287692307692307,416.1538461538461,0.0974615384615384,1.8192307692307688,34.46153846153846,314.53846153846155,158.15384615384616,672.1538461538462,1.7353846153846153,178.69230769230768,0.4615384615384615,0.237,0.0615384615384615,1.4146153846153846,7.976923076923077
Grits,0.0,6.791666666666667,0.0,14.94625,5.416666666666667,8.591666666666667,0.7666666666666666,1.0,0.0,1.040333333333333,2.540833333333333,46.458333333333336,0.12625,3.775,1.9470833333333333,0.232875,78.83208333333333,0.7336666666666667,0.4762083333333333,1.2290416666666666,2.72625,102.875,0.0239166666666666,3.04,11.0,48.75,76.70833333333333,161.5,0.2729166666666666,46.91666666666666,0.19625,0.0640833333333333,0.025,0.5883333333333333,1.0041666666666669
Ground beef,0.0,0.0,0.0,0.0,79.0,68.75,0.0,0.0,0.0,4.6875,21.49,3.5,0.1629999999999999,18.25,0.0,0.045,59.45,7.9885,0.5,6.872,17.945,20.5,0.071,2.22,18.5,176.0,288.0,231.0,5.215,3.5,2.425,0.346,0.0,0.145,1.7
Ground beef patty,0.0,0.0,0.0,0.0,87.0,79.4,0.0,0.0,0.0,4.919,25.45,3.0,0.175,21.3,0.0,0.048,55.2,8.194,0.514,6.95,18.18,27.0,0.077,2.41,20.0,190.0,294.0,383.0,6.17,3.0,2.75,0.356,0.0,0.12,1.9
Ground beef with tomato sauce and taco seasonings on a cornbread crust,12.0,144.0,14.0,20.49,38.0,33.2,2.6,135.0,817.0,2.354,9.57,18.0,0.163,8.6,7.02,0.294,59.68,3.829,0.7,2.709,8.12,53.0,0.07,1.61,18.0,203.0,215.0,542.0,1.9,30.0,0.74,0.185,4.6,0.46,3.1
Ground hog,0.0,0.0,0.0,0.0,83.0,63.1,0.0,0.0,0.0,6.341,25.96,2.0,0.292,41.6,0.0,0.676,59.18,5.734,1.361,4.683,13.6,20.0,0.07,0.93,24.0,221.0,344.0,217.0,2.55,2.0,0.68,0.559,0.1,0.12,0.0
Ground meat,0.0,0.0,0.0,0.0,87.0,80.2,0.0,0.0,0.0,5.07,25.54,3.0,0.175,21.3,0.0,0.047,56.32,7.497,0.495,6.453,16.82,24.0,0.08,2.47,20.0,192.0,302.0,396.0,6.2,3.0,2.7,0.364,0.0,0.12,1.7
Guacamole,23.0,60.0,27.0,8.45,0.0,13.9,6.5,262.0,0.0,1.683,1.95,0.0,0.126,0.4,0.72,0.066,73.02,9.477,1.757,2.057,14.18,12.0,0.184,0.54,28.0,51.0,472.0,344.0,0.62,7.0,0.0,0.251,10.2,2.0,20.3
Guacamole with tomatoes,29.0,90.0,25.0,8.09,0.0,13.3,6.1,251.0,201.0,1.598,1.87,0.0,0.118,0.4,0.87,0.063,74.7,8.74,1.626,1.899,13.09,12.0,0.175,0.52,27.0,49.0,454.0,317.0,0.59,10.0,0.0,0.237,10.5,1.89,19.3
Guava,0.0,374.0,0.0,14.32,0.0,7.6,5.4,0.0,5204.0,1.084,2.55,0.0,0.04,0.6,8.92,0.067,80.8,0.087,0.401,0.272,0.95,18.0,0.23,0.26,22.0,40.0,417.0,2.0,0.23,31.0,0.0,0.11,228.3,0.73,2.6
Guava nectar,0.0,29.0,0.0,13.3,0.0,1.1,1.2,0.0,35.0,0.17,0.3,0.0,0.005,0.1,10.15,0.005,86.23,0.02,0.017,0.023,0.07,8.0,0.025,0.54,2.0,3.0,33.0,6.0,0.02,2.0,0.0,0.009,21.3,0.06,1.0
